Hansard document url,wā,title,section number,utterance number,ingoa kaikōrero,is Māori (%),kōrero waenga
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030702/volume-609-week-29-tuesday-1-july-2003-continued-on,01-Jul-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 1 July 2003(continued on Wednesday, 2 July 2003)  ",6,2,Government Members,100.0,"Ha, ha!"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030702/volume-609-week-29-tuesday-1-july-2003-continued-on,01-Jul-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 1 July 2003(continued on Wednesday, 2 July 2003)  ",6,99,Hon Judith Tizard,100.0,Ha!
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030702/volume-609-week-29-tuesday-1-july-2003-continued-on,01-Jul-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 1 July 2003(continued on Wednesday, 2 July 2003)  ",6,199,Hon Tony Ryall,60.0,She’s a mini-Minister.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030702/volume-609-week-29-tuesday-1-july-2003-continued-on,01-Jul-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 1 July 2003(continued on Wednesday, 2 July 2003)  ",6,297,Sandra Goudie,66.66666666666666,Intangible? Wāhi tapu?
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030702/volume-609-week-29-tuesday-1-july-2003-continued-on,01-Jul-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 1 July 2003(continued on Wednesday, 2 July 2003)  ",7,52,John Carter,66.66666666666666,Are we sure?
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030703/volume-609-week-29-tuesday-1-july-2003-continued-on,01-Jul-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 1 July 2003(continued on Thursday, 3 July 2003)  ",6,5,Stephen Franks,100.0,Paekakariki.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030703/volume-609-week-29-tuesday-1-july-2003-continued-on,01-Jul-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 1 July 2003(continued on Thursday, 3 July 2003)  ",23,127,The CHAIRPERSON (H V Ross Robertson),75.0,I will take one more.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030703/volume-609-week-29-tuesday-1-july-2003-continued-on,01-Jul-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 1 July 2003(continued on Thursday, 3 July 2003)  ",27,158,Rodney Hide,100.0,Parekura Horomia.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030703/volume-609-week-29-tuesday-1-july-2003-continued-on,01-Jul-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 1 July 2003(continued on Thursday, 3 July 2003)  ",27,171,Darren Hughes,100.0,"Ha, ha!"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030704/volume-609-week-29-tuesday-1-july-2003-continued-on,01-Jul-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 1 July 2003(continued on Friday, 4 July 2003)  ",5,59,R Doug Woolerton,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030704/volume-609-week-29-tuesday-1-july-2003-continued-on,01-Jul-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 1 July 2003(continued on Friday, 4 July 2003)  ",5,90,Ian Ewen-Street,66.66666666666666,You’re privileged.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030704/volume-609-week-29-tuesday-1-july-2003-continued-on,01-Jul-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 1 July 2003(continued on Friday, 4 July 2003)  ",5,159,R Doug Woolerton,66.66666666666666,We’re trying.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030722/volume-610-week-30-tuesday-22-july-2003,22-Jul-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 22 July 2003  ",3,10,Mr SPEAKER,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030722/volume-610-week-30-tuesday-22-july-2003,22-Jul-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 22 July 2003  ",3,38,Rt Hon Winston Peters,66.66666666666666,You’re useless!
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030722/volume-610-week-30-tuesday-22-july-2003,22-Jul-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 22 July 2003  ",5,151,Hon Dr Michael Cullen,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030722/volume-610-week-30-tuesday-22-july-2003,22-Jul-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 22 July 2003  ",5,317,Hon Annette King,100.0,Name one.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030723/volume-610-week-30-wednesday-23-july-2003,23-Jul-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 23 July 2003  ",4,17,Rt Hon Winston Peters,100.0,"No, no."
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030723/volume-610-week-30-wednesday-23-july-2003,23-Jul-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 23 July 2003  ",4,32,Rt Hon Winston Peters,100.0,No. 5.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030723/volume-610-week-30-wednesday-23-july-2003,23-Jul-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 23 July 2003  ",5,9,Peter Brown,100.0,"Ha, ha!"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030723/volume-610-week-30-wednesday-23-july-2003,23-Jul-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 23 July 2003  ",19,108,Hon Ken Shirley,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030723/volume-610-week-30-wednesday-23-july-2003,23-Jul-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 23 July 2003  ",19,152,Hon JOHN TAMIHERE (Associate Minister of Māori Affairs),97.5609756097561,"Ā, ki a koe e te rangatira. E te whanaunga, rangatira, kei te Minita, kei te mihi nunui ki a koe mō tō mahi kei te awhi i a mātau. He iwi kotahi tātou mō ngā motu. No reira, tēnā rā koe. Kai wareware i a mātou mō ngā mema ki tēnei taha, kei te mahi kaha mō ngā kaimahi mō te Tari o Te Puni Kōkiri. No reira, Leith, mō tō rōpu, mō te kaimahi, kai te mihi, kai te mihi, kai te mihi nunui ki a koutou."
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030724/volume-610-week-30-thursday-24-july-2003,24-Jul-2003  ,"Parliamentary Debates (Hansard) for Thursday, 24 July 2003  ",7,35,Hon Trevor Mallard,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030724/volume-610-week-30-thursday-24-july-2003,24-Jul-2003  ,"Parliamentary Debates (Hansard) for Thursday, 24 July 2003  ",7,52,Hon Trevor Mallard,100.0,Ha! Ha!
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030729/volume-610-week-31-tuesday-29-july-2003,29-Jul-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 29 July 2003  ",3,9,Hon LIANNE DALZIEL,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030729/volume-610-week-31-tuesday-29-july-2003,29-Jul-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 29 July 2003  ",3,97,Hon CHRIS CARTER,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030729/volume-610-week-31-tuesday-29-july-2003,29-Jul-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 29 July 2003  ",9,8,Hon Paul Swain,66.66666666666666,"Yes, we are."
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030730/volume-610-week-31-wednesday-30-july-2003,30-Jul-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 30 July 2003  ",3,158,Hon LIANNE DALZIEL,100.0,"No, no—"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030730/volume-610-week-31-wednesday-30-july-2003,30-Jul-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 30 July 2003  ",3,187,NANAIA MAHUTA (NZ Labour—Tainui),100.0,He aha ngaa kaupapa i te Kawanatanga. He tautoko ngaa mahi taapoi Maaori?
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030730/volume-610-week-31-wednesday-30-july-2003,30-Jul-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 30 July 2003  ",3,190,Nanaia Mahuta,100.0,He aha ētehi o ngā taonga tūturu Māori e pai ana ki ngā manuwhiri tuārangi i tō rātou taunga mai ki Aotearoa?
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030730/volume-610-week-31-wednesday-30-july-2003,30-Jul-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 30 July 2003  ",3,193,Metiria Turei,100.0,"Kei hea tētahi wāhi marumaru mō te mana whakairo hinengaro me te mana ahurea Māori, kei whakahekea ki te tūranga o te tiki kirihōu?"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030730/volume-610-week-31-wednesday-30-july-2003,30-Jul-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 30 July 2003  ",3,195,Hon DOVER SAMUELS,65.3061224489796,"Koia tēnā tētahi a ngā tirohanga a te rīpoata a te Kāwanatanga mō ngā āhuatanga e pā ana ki ngā tāpoi Māori e pā ana ki te iwi Māori. Nā, ko tēnā ko tētahi o ngā taonga e kōrero nei i roto o te rīpoata kei te whai i te Kāwanatanga.
 There is a report from Te Puni Kōkiri in terms of branding Māori and using a standard in terms of the presentation and production of the Māori tourism product right throughout Aotearoa."
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030730/volume-610-week-31-wednesday-30-july-2003,30-Jul-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 30 July 2003  ",19,1,MOANA MACKEY (NZ Labour),98.0,"“E mahara iho ana, he waka ka urutomo; he ika rere ki Hikurangi rā ia.” Ka maumahara hoki ki aku tīpuna, arā, a Hone rāua ko Wahine, a Elsdon rāua ko Zeta; haere e ngā mate, haere atu koutou i te huanui, i te ara kua papa tauria e te tapuwae kauika tangata. Takoto mai koutou i te urunga e kore nekehia, i te moenga e kore hikitia. Haere, haere, haere, whakaoti atu koutou."
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030730/volume-610-week-31-wednesday-30-july-2003,30-Jul-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 30 July 2003  ",19,2,MOANA MACKEY (NZ Labour),91.80327868852459,"Ki taku iwi a Ngāti Porou, aku mātua a Janet rāua ko Hone, taku tuahine a Erin, taku teina a Tūrei, ngā whanaunga, ngā hoa piripono, ngā mihi nui mō tā koutou tautoko mai i tēnei tamaiti, mokopuna i runga i tēnei huarahi hōu i tēnei rā me ngā rā kei mua. Ki aku hoa mahi hoki o Te Rōpū Reipa, te Pirimia Helen Clark, tēnā koe. He mihi atu tēnei kia koutou katoa. I te ika rere, mai i te tihi o Hikurangi maunga horapa ana ki te ao."
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030730/volume-610-week-31-wednesday-30-july-2003,30-Jul-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 30 July 2003  ",19,3,MOANA MACKEY (NZ Labour),100.0,"Tēnā koutou, tēnā koutou, tēnā koutou katoa."
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030731/volume-610-week-31-thursday-31-july-2003,31-Jul-2003  ,"Parliamentary Debates (Hansard) for Thursday, 31 July 2003  ",6,24,Hon Mark Gosche,100.0,"Ha, ha!"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030731/volume-610-week-31-thursday-31-july-2003,31-Jul-2003  ,"Parliamentary Debates (Hansard) for Thursday, 31 July 2003  ",6,27,Hon David Cunliffe,60.0,There are no trains running.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030731/volume-610-week-31-thursday-31-july-2003,31-Jul-2003  ,"Parliamentary Debates (Hansard) for Thursday, 31 July 2003  ",6,29,Hon Mark Gosche,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030805/volume-610-week-32-tuesday-5-august-2003,05-Aug-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 5 August 2003  ",3,56,Hon STEVE MAHAREY,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030805/volume-610-week-32-tuesday-5-august-2003,05-Aug-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 5 August 2003  ",3,87,Hon Annette King,100.0,Ha!
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030805/volume-610-week-32-tuesday-5-august-2003,05-Aug-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 5 August 2003  ",3,127,Hon PHIL GOFF (Minister of Justice),100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030805/volume-610-week-32-tuesday-5-august-2003,05-Aug-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 5 August 2003  ",3,133,Richard Worth,100.0,: No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030805/volume-610-week-32-tuesday-5-august-2003,05-Aug-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 5 August 2003  ",4,40,Hon Tony Ryall,100.0,Who?
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030805/volume-610-week-32-tuesday-5-august-2003,05-Aug-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 5 August 2003  ",7,54,Opposition Member,66.66666666666666,Who? “Benson-Dope”?
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030805/volume-610-week-32-tuesday-5-august-2003,05-Aug-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 5 August 2003  ",7,58,Jill Pettis,100.0,"Ha, ha!"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030806/volume-610-week-32-wednesday-6-august-2003,06-Aug-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 6 August 2003  ",3,78,Hon JOHN TAMIHERE,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030806/volume-610-week-32-wednesday-6-august-2003,06-Aug-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 6 August 2003  ",3,89,Hon JOHN TAMIHERE,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030806/volume-610-week-32-wednesday-6-august-2003,06-Aug-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 6 August 2003  ",3,175,Hon MARK BURTON,66.66666666666666,No and no.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030806/volume-610-week-32-wednesday-6-august-2003,06-Aug-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 6 August 2003  ",17,128,Jill Pettis,100.0,No!
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030806/volume-610-week-32-wednesday-6-august-2003,06-Aug-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 6 August 2003  ",21,36,Hon PETER DUNNE (Leader—United Future),66.66666666666666,: Who are they?
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030807/volume-610-week-32-wednesday-6-august-2003-continued,06-Aug-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 6 August 2003(continued on Thursday, 7 August 2003)  ",1,338,Hon Matt Robson,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030807/volume-610-week-32-wednesday-6-august-2003-continued,06-Aug-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 6 August 2003(continued on Thursday, 7 August 2003)  ",1,382,Government Members,100.0,"Ha, ha!"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030807/volume-610-week-32-wednesday-6-august-2003-continued,06-Aug-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 6 August 2003(continued on Thursday, 7 August 2003)  ",1,543,Opposition member,100.0,She.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030807/volume-610-week-32-wednesday-6-august-2003-continued,06-Aug-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 6 August 2003(continued on Thursday, 7 August 2003)  ",1,729,Hon Richard Prebble,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030807/volume-610-week-32-wednesday-6-august-2003-continued,06-Aug-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 6 August 2003(continued on Thursday, 7 August 2003)  ",1,790,Hon Steve Maharey,100.0,Me.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030812/volume-610-week-33-tuesday-12-august-2003,12-Aug-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 12 August 2003  ",3,117,Hon JOHN TAMIHERE,100.0,None.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030812/volume-610-week-33-tuesday-12-august-2003,12-Aug-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 12 August 2003  ",3,127,Hon JOHN TAMIHERE,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030812/volume-610-week-33-tuesday-12-august-2003,12-Aug-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 12 August 2003  ",3,190,Hon STEVE MAHAREY,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030812/volume-610-week-33-tuesday-12-august-2003,12-Aug-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 12 August 2003  ",6,90,Gerry Brownlee,100.0,Name one.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030812/volume-610-week-33-tuesday-12-august-2003,12-Aug-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 12 August 2003  ",6,106,Clayton Cosgrove,100.0,Some are.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030813/volume-610-week-33-wednesday-13-august-2003,13-Aug-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 13 August 2003  ",2,16,Opposition Members,100.0,Ha!
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030813/volume-610-week-33-wednesday-13-august-2003,13-Aug-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 13 August 2003  ",3,116,Hon JOHN TAMIHERE,100.0,"No, no."
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030813/volume-610-week-33-wednesday-13-august-2003,13-Aug-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 13 August 2003  ",17,70,Darren Hughes,100.0,Name one.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030813/volume-610-week-33-wednesday-13-august-2003,13-Aug-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 13 August 2003  ",17,85,Darren Hughes,100.0,You!
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030813/volume-610-week-33-wednesday-13-august-2003,13-Aug-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 13 August 2003  ",17,89,Hon Members,100.0,"Ha, ha!"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030813/volume-610-week-33-wednesday-13-august-2003,13-Aug-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 13 August 2003  ",17,94,Hon Damien O'Connor,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030813/volume-610-week-33-wednesday-13-august-2003,13-Aug-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 13 August 2003  ",17,97,Hon Damien O'Connor,100.0,Name one!
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030813/volume-610-week-33-wednesday-13-august-2003,13-Aug-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 13 August 2003  ",17,348,Clayton Cosgrove,100.0,Name one.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030826/volume-611-week-34-tuesday-26-august-2003,26-Aug-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 26 August 2003  ",2,157,Hon JOHN TAMIHERE,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030826/volume-611-week-34-tuesday-26-august-2003,26-Aug-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 26 August 2003  ",4,38,Hon Roger Sowry,60.0,You’re a nasty man.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030826/volume-611-week-34-tuesday-26-august-2003,26-Aug-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 26 August 2003  ",4,53,Clayton Cosgrove,100.0,"Ha, ha!"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030826/volume-611-week-34-tuesday-26-august-2003,26-Aug-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 26 August 2003  ",4,64,Government Members,100.0,"Ha, ha!"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030826/volume-611-week-34-tuesday-26-august-2003,26-Aug-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 26 August 2003  ",4,122,Hon Member,100.0,No one.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030826/volume-611-week-34-tuesday-26-august-2003,26-Aug-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 26 August 2003  ",4,128,Hon JOHN TAMIHERE (Minister of Youth Affairs),95.65217391304348,"E te Kaihautū, e te whakaruruhau ki a mātau, Ross, tēnā rā koe. E tū ake au ki te mihi nunui ki a koe e te rangatira Russell, nō reira, i tua o te ārai kua whetūrangitia, tēnei i mihi atu mō te tamaiti kōrua. Ā, moe mai, moe mai i te moenga roa, te uri a Russell. Nō reira, aroha ki a koutou. Mō te whānau pani, kia kaha, kia toa, kia manawa nui."
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030826/volume-611-week-34-tuesday-26-august-2003,26-Aug-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 26 August 2003  ",5,117,Hon Lianne Dalziel,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030827/volume-611-week-34-wednesday-27-august-2003,27-Aug-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 27 August 2003  ",3,45,Rt Hon HELEN CLARK (Prime Minister),66.66666666666666,No and no.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030827/volume-611-week-34-wednesday-27-august-2003,27-Aug-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 27 August 2003  ",3,132,Hon LIANNE DALZIEL,66.66666666666666,"No, and no."
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030827/volume-611-week-34-wednesday-27-august-2003,27-Aug-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 27 August 2003  ",3,190,Hon LIANNE DALZIEL (Minister of Immigration),100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030827/volume-611-week-34-wednesday-27-august-2003,27-Aug-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 27 August 2003  ",5,6,Darren Hughes,66.66666666666666,Who were they?
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030827/volume-611-week-34-wednesday-27-august-2003,27-Aug-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 27 August 2003  ",5,12,Mr SPEAKER,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030827/volume-611-week-34-wednesday-27-august-2003,27-Aug-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 27 August 2003  ",16,83,Hon Annette King,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030828/volume-611-week-34-thursday-28-august-2003,28-Aug-2003  ,"Parliamentary Debates (Hansard) for Thursday, 28 August 2003  ",5,30,Hon Dr MICHAEL CULLEN,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030828/volume-611-week-34-thursday-28-august-2003,28-Aug-2003  ,"Parliamentary Debates (Hansard) for Thursday, 28 August 2003  ",5,212,Mr SPEAKER,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030902/volume-611-week-35-tuesday-2-september-2003,02-Sep-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 2 September 2003  ",1,178,Hon PAREKURA HOROMIA,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030902/volume-611-week-35-tuesday-2-september-2003,02-Sep-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 2 September 2003  ",1,180,Rt Hon Winston Peters,100.0,: No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030902/volume-611-week-35-tuesday-2-september-2003,02-Sep-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 2 September 2003  ",1,221,Hon MARK BURTON,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030902/volume-611-week-35-tuesday-2-september-2003,02-Sep-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 2 September 2003  ",1,247,JEANETTE FITZSIMONS,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030902/volume-611-week-35-tuesday-2-september-2003,02-Sep-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 2 September 2003  ",2,4,Rt Hon Winston Peters,66.66666666666666,"There were 20,000 overstayers."
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030902/volume-611-week-35-tuesday-2-september-2003,02-Sep-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 2 September 2003  ",2,262,Hon Lianne Dalziel,100.0,"Ha, ha!"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030903/volume-611-week-35-wednesday-3-september-2003,03-Sep-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 3 September 2003  ",2,180,Rt Hon HELEN CLARK,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030903/volume-611-week-35-wednesday-3-september-2003,03-Sep-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 3 September 2003  ",15,131,The CHAIRPERSON (Ann Hartley),75.0,"No, no. She did."
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030904/volume-611-week-35-thursday-4-september-2003,04-Sep-2003  ,"Parliamentary Debates (Hansard) for Thursday, 4 September 2003  ",2,26,Hon PETE HODGSON,100.0,No.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030904/volume-611-week-35-thursday-4-september-2003,04-Sep-2003  ,"Parliamentary Debates (Hansard) for Thursday, 4 September 2003  ",4,35,Hon Lianne Dalziel,100.0,"Ha, ha!"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030909/volume-611-week-36-tuesday-9-september-2003,09-Sep-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 9 September 2003  ",5,71,Darren Hughes,100.0,"Ha, ha!"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030909/volume-611-week-36-tuesday-9-september-2003,09-Sep-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 9 September 2003  ",5,365,Judith Collins,60.0,He never gave me one.
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/47HansD_20030909/volume-611-week-36-tuesday-9-september-2003,09-Sep-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 9 September 2003  ",5,457,R Doug Woolerton,100.0,None!
